ID_CURSO,ID_CENTRO,ID_SEXO,ID_RACA,ID_TURNO,IN_ACAO_AFIRMATIVA,IN_APOIO_SOCIAL,IN_APOIO_ALIMENTACAO,IN_APOIO_MORADIA,IN_APOIO_TRANSPORTE,IN_APOIO_MATERIAL_DIDATICO,IN_APOIO_BOLSA_PERMANENCIA,IN_APOIO_BOLSA_TRABALHO,TOTAL_ALUNOS,RECEBE_AUXILIO,IDPNA,TOTAL_IDPNA
13425,4,1,3,4,1,0,0,0,0,0,0,0,64,0,1,64
13425,4,1,3,4,0,0,0,0,0,0,0,0,15,0,0,0
13425,4,2,3,4,1,0,0,0,0,0,0,0,23,0,1,23
13425,4,1,1,4,1,1,1,0,0,0,1,0,2,1,0,0
13425,4,2,0,4,1,0,0,0,0,0,0,0,8,0,1,8
13425,4,1,1,4,0,0,0,0,0,0,0,0,29,0,0,0
13425,4,1,3,4,1,1,1,0,0,0,1,0,2,1,0,0
13425,4,1,3,4,0,1,0,0,0,0,1,0,3,1,0,0
13425,4,1,0,4,1,1,0,0,0,0,1,0,2,1,0,0
13425,4,1,2,4,0,0,0,0,0,0,0,0,3,0,0,0
13425,4,2,3,4,1,1,1,0,0,0,0,0,2,1,0,0
13425,4,2,0,4,0,0,0,0,0,0,0,0,3,0,0,0
13425,4,1,1,4,1,1,0,0,0,0,1,0,7,1,0,0
13426,4,1,3,4,0,1,0,0,0,0,1,0,4,1,0,0
13426,4,1,1,4,0,0,0,0,0,0,0,0,32,0,0,0
13426,4,2,0,4,1,0,0,0,0,0,0,0,3,0,1,3
13426,4,2,1,4,0,1,0,0,0,0,1,0,4,1,0,0
13426,4,1,3,4,0,1,0,0,0,0,0,1,7,1,0,0
13426,4,2,1,4,1,1,0,0,0,0,1,0,2,1,0,0
13426,4,2,3,4,1,1,0,0,0,0,1,0,4,1,0,0
13426,4,2,2,4,1,0,0,0,0,0,0,0,7,0,1,7
13426,4,1,2,4,0,0,0,0,0,0,0,0,4,0,0,0
13426,4,2,1,4,0,1,1,0,0,0,0,0,2,1,0,0
13426,4,1,3,4,1,1,0,0,0,0,1,0,11,1,0,0
13426,4,1,3,4,0,0,0,0,0,0,0,0,20,0,0,0
13426,4,2,1,4,0,0,0,0,0,0,0,0,17,0,0,0
13426,4,2,3,4,0,1,0,0,0,0,1,0,5,1,0,0
13426,4,2,3,4,0,0,0,0,0,0,0,0,11,0,0,0
13426,4,1,0,4,1,0,0,0,0,0,0,0,9,0,1,9
13426,4,1,1,4,1,0,0,0,0,0,0,0,49,0,1,49
13426,4,2,3,4,0,1,1,0,0,0,0,0,2,1,0,0
13426,4,1,2,4,1,0,0,0,0,0,0,0,2,0,1,2
13426,4,1,1,4,0,1,0,0,0,0,1,0,4,1,0,0
13426,4,1,1,4,0,1,0,0,0,0,0,1,4,1,0,0
13426,4,1,3,4,1,1,0,0,0,0,0,1,3,1,0,0
13426,4,2,0,4,0,1,0,0,0,0,1,0,2,1,0,0
13426,4,2,3,4,1,1,1,0,0,0,0,0,5,1,0,0
13426,4,1,0,4,0,0,0,0,0,0,0,0,5,0,0,0
13426,4,1,4,4,1,0,0,0,0,0,0,0,2,0,1,2
13426,4,2,3,4,1,0,0,0,0,0,0,0,40,0,1,40
13426,4,1,3,4,1,1,1,0,0,0,0,0,7,1,0,0
13426,4,1,0,4,0,1,0,0,0,0,1,0,2,1,0,0
13426,4,1,1,4,1,1,0,0,0,0,1,0,4,1,0,0
13426,4,2,1,4,1,0,0,0,0,0,0,0,23,0,1,23
13426,4,1,3,4,1,1,1,0,1,0,0,0,2,1,0,0
13426,4,1,1,4,1,1,1,0,0,0,0,0,2,1,0,0
13426,4,1,3,4,1,0,0,0,0,0,0,0,54,0,1,54
13426,4,1,0,4,1,1,0,0,0,0,1,0,2,1,0,0
13426,4,2,3,4,1,1,1,0,0,0,1,0,3,1,0,0
13426,4,2,1,4,0,1,0,0,0,0,0,1,3,1,0,0
13426,4,2,3,4,0,1,0,0,0,0,1,1,2,1,0,0
13427,7,2,1,4,1,0,0,0,0,0,0,0,19,0,1,19
13427,7,1,2,4,0,0,0,0,0,0,0,0,2,0,0,0
13427,7,1,3,4,0,1,0,0,0,0,0,1,3,1,0,0
13427,7,1,1,4,1,1,1,0,0,0,0,0,2,1,0,0
13427,7,1,1,4,0,1,0,0,0,0,0,1,3,1,0,0
13427,7,1,0,4,1,0,0,0,0,0,0,0,7,0,1,7
13427,7,1,3,4,0,0,0,0,0,0,0,0,24,0,0,0
13427,7,2,1,4,1,1,0,0,0,0,1,0,2,1,0,0
13427,7,2,3,4,1,0,0,0,0,0,0,0,39,0,1,39
13427,7,1,2,4,1,0,0,0,0,0,0,0,7,0,1,7
13427,7,2,1,4,0,1,0,0,0,0,1,0,2,1,0,0
13427,7,1,3,4,1,0,0,0,0,0,0,0,71,0,1,71
13427,7,1,2,4,1,1,1,0,0,0,0,0,2,1,0,0
13427,7,1,1,4,1,0,0,0,0,0,0,0,64,0,1,64
13427,7,2,3,4,1,1,1,0,0,0,0,0,11,1,0,0
13427,7,2,3,4,1,1,0,0,0,0,1,0,3,1,0,0
13427,7,2,2,4,1,0,0,0,0,0,0,0,3,0,1,3
13427,7,1,1,4,0,1,0,0,0,0,1,0,7,1,0,0
13427,7,1,0,4,0,0,0,0,0,0,0,0,16,0,0,0
13427,7,1,3,4,0,1,0,0,0,0,1,0,2,1,0,0
13427,7,1,3,4,1,1,1,0,0,0,0,0,12,1,0,0
13427,7,1,1,4,0,0,0,0,0,0,0,0,44,0,0,0
13427,7,2,3,4,0,0,0,0,0,0,0,0,12,0,0,0
13427,7,1,3,4,1,1,0,0,0,0,1,0,5,1,0,0
13427,7,2,0,4,1,0,0,0,0,0,0,0,8,0,1,8
13427,7,1,4,4,1,0,0,0,0,0,0,0,2,0,1,2
13427,7,2,1,4,0,0,0,0,0,0,0,0,18,0,0,0
13427,7,2,0,4,0,0,0,0,0,0,0,0,2,0,0,0
13427,7,1,1,4,1,1,0,0,0,0,1,0,2,1,0,0
13428,7,2,0,4,0,0,0,0,0,0,0,0,3,0,0,0
13428,7,1,1,4,1,0,0,0,0,0,0,0,38,0,1,38
13428,7,1,3,4,1,0,0,0,0,0,0,0,50,0,1,50
13428,7,1,3,4,0,0,0,0,0,0,0,0,13,0,0,0
13428,7,2,2,4,1,0,0,0,0,0,0,0,6,0,1,6
13428,7,2,1,4,1,0,0,0,0,0,0,0,24,0,1,24
13428,7,2,3,4,0,1,1,0,0,0,0,0,2,1,0,0
13428,7,2,0,4,1,0,0,0,0,0,0,0,7,0,1,7
13428,7,2,1,4,0,0,0,0,0,0,0,0,16,0,0,0
13428,7,2,4,4,1,0,0,0,0,0,0,0,2,0,1,2
13428,7,1,2,4,1,0,0,0,0,0,0,0,6,0,1,6
13428,7,1,0,4,1,0,0,0,0,0,0,0,12,0,1,12
13428,7,1,3,4,0,1,0,0,0,0,0,1,2,1,0,0
13428,7,2,3,4,0,0,0,0,0,0,0,0,16,0,0,0
13428,7,1,2,4,0,0,0,0,0,0,0,0,3,0,0,0
13428,7,1,3,4,1,1,1,0,0,0,0,0,6,1,0,0
13428,7,2,3,4,1,0,0,0,0,0,0,0,31,0,1,31
13428,7,1,3,4,0,1,0,0,0,0,1,0,2,1,0,0
13428,7,1,0,4,0,1,0,0,0,0,1,0,2,1,0,0
13428,7,1,0,4,0,0,0,0,0,0,0,0,11,0,0,0
13428,7,1,1,4,0,0,0,0,0,0,0,0,26,0,0,0
13428,7,2,3,4,1,1,0,0,0,0,1,0,2,1,0,0
13428,7,1,3,4,1,1,0,0,0,0,1,0,2,1,0,0
13428,7,1,1,4,0,1,0,0,0,0,1,0,2,1,0,0
13428,7,2,2,4,0,0,0,0,0,0,0,0,3,0,0,0
13428,7,2,3,4,1,1,1,0,0,0,0,0,3,1,0,0
13429,7,2,0,4,1,0,0,0,0,0,0,0,11,0,1,11
13429,7,1,1,4,0,0,0,0,0,0,0,0,14,0,0,0
13429,7,1,0,4,0,0,0,0,0,0,0,0,5,0,0,0
13429,7,2,0,4,0,0,0,0,0,0,0,0,15,0,0,0
13429,7,2,4,4,0,0,0,0,0,0,0,0,2,0,0,0
13429,7,2,3,4,1,1,0,0,0,0,1,0,7,1,0,0
13429,7,1,2,4,1,0,0,0,0,0,0,0,6,0,1,6
13429,7,2,1,4,0,1,0,0,0,0,1,0,4,1,0,0
13429,7,1,3,4,0,0,0,0,0,0,0,0,16,0,0,0
13429,7,2,3,4,0,1,0,0,0,0,0,1,2,1,0,0
13429,7,2,0,4,1,1,1,0,0,0,0,0,2,1,0,0
13429,7,1,3,4,1,1,1,1,0,0,0,0,2,1,0,0
13429,7,1,1,4,1,0,0,0,0,0,0,0,31,0,1,31
13429,7,2,1,4,1,0,0,0,0,0,0,0,53,0,1,53
13429,7,1,1,4,0,1,0,0,0,0,1,1,2,1,0,0
13429,7,2,1,4,0,0,0,0,0,0,0,0,55,0,0,0
13429,7,2,3,4,1,0,0,0,0,0,0,0,93,0,1,93
13429,7,2,3,4,0,1,0,0,0,0,1,0,3,1,0,0
13429,7,1,0,4,1,0,0,0,0,0,0,0,6,0,1,6
13429,7,1,3,4,1,0,0,0,0,0,0,0,60,0,1,60
13429,7,2,2,4,0,0,0,0,0,0,0,0,4,0,0,0
13429,7,2,3,4,0,0,0,0,0,0,0,0,28,0,0,0
13429,7,1,1,4,1,1,0,0,0,0,1,0,2,1,0,0
13429,7,2,3,4,1,1,0,0,0,0,1,1,2,1,0,0
13429,7,1,3,4,0,1,0,0,0,0,1,1,2,1,0,0
13429,7,1,2,4,0,0,0,0,0,0,0,0,4,0,0,0
13429,7,1,3,4,1,1,1,0,0,0,0,0,5,1,0,0
13429,7,2,2,4,1,0,0,0,0,0,0,0,17,0,1,17
13429,7,2,3,4,1,1,1,0,0,0,0,0,4,1,0,0
13429,7,2,1,4,1,1,1,0,0,0,0,0,4,1,0,0
13429,7,2,0,4,1,1,0,0,0,0,1,0,2,1,0,0
13429,7,2,3,4,0,1,1,0,0,0,0,0,2,1,0,0
13430,7,2,1,4,1,0,0,0,0,0,0,0,70,0,1,70
13430,7,1,3,4,1,1,1,0,0,0,0,0,5,1,0,0
13430,7,2,2,4,0,0,0,0,0,0,0,0,8,0,0,0
13430,7,2,3,4,1,1,1,0,0,0,0,0,13,1,0,0
13430,7,1,1,4,1,0,0,0,0,0,0,0,14,0,1,14
13430,7,2,2,4,1,0,0,0,0,0,0,0,18,0,1,18
13430,7,1,3,4,1,0,0,0,0,0,0,0,30,0,1,30
13430,7,2,1,4,1,1,0,0,0,0,1,0,3,1,0,0
13430,7,2,3,4,0,1,0,0,0,0,1,0,5,1,0,0
13430,7,2,3,4,1,1,1,1,0,0,0,0,8,1,0,0
13430,7,2,3,4,1,0,0,0,0,0,0,0,122,0,1,122
13430,7,1,3,4,0,1,0,0,0,0,1,0,2,1,0,0
13430,7,2,4,4,1,1,1,0,0,0,1,0,2,1,0,0
13430,7,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0
13430,7,2,0,4,1,0,0,0,0,0,0,0,18,0,1,18
13430,7,2,1,4,1,1,1,0,0,0,0,0,3,1,0,0
13430,7,2,5,4,1,0,0,0,0,0,0,0,2,0,1,2
13430,7,2,4,4,0,0,0,0,0,0,0,0,2,0,0,0
13430,7,2,0,4,1,1,1,0,0,0,0,0,2,1,0,0
13430,7,2,1,4,0,0,0,0,0,0,0,0,68,0,0,0
13430,7,2,1,4,0,1,0,0,0,0,0,1,3,1,0,0
13430,7,2,0,4,0,0,0,0,0,0,0,0,15,0,0,0
13430,7,2,3,4,1,1,0,0,0,0,0,1,4,1,0,0
13430,7,1,3,4,0,0,0,0,0,0,0,0,8,0,0,0
13430,7,2,3,4,0,0,0,0,0,0,0,0,44,0,0,0
13430,7,1,1,4,0,0,0,0,0,0,0,0,9,0,0,0
13430,7,1,0,4,1,0,0,0,0,0,0,0,7,0,1,7
13430,7,2,0,4,0,1,0,0,0,0,0,1,2,1,0,0
13430,7,1,3,4,1,1,0,0,0,0,0,1,4,1,0,0
13430,7,2,2,4,0,1,1,1,0,0,0,1,2,1,0,0
13431,7,2,1,4,0,1,0,0,0,0,1,0,2,1,0,0
13431,7,2,0,4,1,0,0,0,0,0,0,0,5,0,1,5
13431,7,1,1,4,0,0,0,0,0,0,0,0,15,0,0,0
13431,7,1,2,4,1,0,0,0,0,0,0,0,3,0,1,3
13431,7,2,3,4,1,1,1,0,0,0,0,1,2,1,0,0
13431,7,2,2,4,1,0,0,0,0,0,0,0,2,0,1,2
13431,7,1,1,4,1,0,0,0,0,0,0,0,16,0,1,16
13431,7,1,3,4,1,1,1,0,0,0,0,0,7,1,0,0
13431,7,2,0,4,0,0,0,0,0,0,0,0,3,0,0,0
13431,7,2,3,4,1,1,1,0,0,0,0,0,4,1,0,0
13431,7,2,3,4,1,1,0,0,0,0,1,0,2,1,0,0
13431,7,1,1,4,1,1,1,0,0,0,0,0,2,1,0,0
13431,7,2,1,4,0,0,0,0,0,0,0,0,17,0,0,0
13431,7,1,3,4,0,0,0,0,0,0,0,0,5,0,0,0
13431,7,2,3,4,0,0,0,0,0,0,0,0,9,0,0,0
13431,7,1,0,4,0,0,0,0,0,0,0,0,8,0,0,0
13431,7,2,3,4,1,1,1,1,0,0,0,0,2,1,0,0
13431,7,1,1,4,0,1,1,0,0,0,0,0,2,1,0,0
13431,7,1,3,4,1,0,0,0,0,0,0,0,30,0,1,30
13431,7,2,3,4,1,0,0,0,0,0,0,0,22,0,1,22
13431,7,1,3,4,1,1,1,0,0,0,1,0,2,1,0,0
13431,7,1,2,4,0,0,0,0,0,0,0,0,2,0,0,0
13431,7,2,1,4,1,0,0,0,0,0,0,0,11,0,1,11
13431,7,1,0,4,1,0,0,0,0,0,0,0,5,0,1,5
13431,7,2,2,4,0,0,0,0,0,0,0,0,2,0,0,0
13459,2,2,1,1,1,0,0,0,0,0,0,0,12,0,1,12
13459,2,1,1,1,0,1,0,0,0,0,0,1,2,1,0,0
13459,2,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0
13459,2,2,2,1,1,1,1,0,0,0,0,0,3,1,0,0
13459,2,1,0,1,1,0,0,0,0,0,0,0,7,0,1,7
13459,2,2,3,1,1,1,1,0,0,0,0,0,4,1,0,0
13459,2,1,1,1,1,1,1,0,0,0,0,0,3,1,0,0
13459,2,2,0,1,1,0,0,0,0,0,0,0,2,0,1,2
13459,2,2,3,1,1,1,0,0,0,0,0,1,2,1,0,0
13459,2,2,3,1,0,0,0,0,0,0,0,0,18,0,0,0
13459,2,2,2,1,1,0,0,0,0,0,0,0,5,0,1,5
13459,2,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0
13459,2,1,3,1,0,0,0,0,0,0,0,0,17,0,0,0
13459,2,2,3,1,1,0,0,0,0,0,0,0,26,0,1,26
13459,2,1,1,1,0,0,0,0,0,0,0,0,26,0,0,0
13459,2,1,1,1,1,1,0,0,0,0,1,0,2,1,0,0
13459,2,1,1,1,1,0,0,0,0,0,0,0,32,0,1,32
13459,2,2,1,1,0,0,0,0,0,0,0,0,10,0,0,0
13459,2,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0
13459,2,2,2,1,0,0,0,0,0,0,0,0,2,0,0,0
13459,2,1,3,1,1,0,0,0,0,0,0,0,47,0,1,47
13459,2,1,2,1,1,0,0,0,0,0,0,0,9,0,1,9
13459,2,1,0,1,0,1,0,0,0,0,1,0,2,1,0,0
13459,2,1,3,1,1,1,1,0,0,0,0,0,3,1,0,0
19562,3,2,2,3,0,0,0,0,0,0,0,0,6,0,0,0
19562,3,1,2,3,1,1,1,0,0,0,0,0,2,1,0,0
19562,3,2,1,3,0,0,0,0,0,0,0,0,41,0,0,0
19562,3,1,3,3,0,0,0,0,0,0,0,0,40,0,0,0
19562,3,2,0,3,1,0,0,0,0,0,0,0,9,0,1,9
19562,3,1,3,3,1,0,0,0,0,0,0,0,61,0,1,61
19562,3,2,0,3,0,0,0,0,0,0,0,0,8,0,0,0
19562,3,1,0,3,0,0,0,0,0,0,0,0,17,0,0,0
19562,3,2,2,3,1,0,0,0,0,0,0,0,11,0,1,11
19562,3,1,3,3,1,1,0,0,0,0,0,1,3,1,0,0
19562,3,2,1,3,0,1,0,0,0,0,0,1,2,1,0,0
19562,3,1,4,3,0,0,0,0,0,0,0,0,3,0,0,0
19562,3,1,2,3,1,0,0,0,0,0,0,0,12,0,1,12
19562,3,1,1,3,1,1,1,0,0,0,0,0,2,1,0,0
19562,3,1,0,3,1,0,0,0,0,0,0,0,12,0,1,12
19562,3,2,5,3,1,0,0,0,0,0,0,0,2,0,1,2
19562,3,1,1,3,0,0,0,0,0,0,0,0,45,0,0,0
19562,3,2,1,3,1,0,0,0,0,0,0,0,20,0,1,20
19562,3,2,3,3,0,0,0,0,0,0,0,0,20,0,0,0
19562,3,1,1,3,1,0,0,0,0,0,0,0,40,0,1,40
19562,3,2,3,3,1,0,0,0,0,0,0,0,58,0,1,58
19562,3,2,1,3,1,1,0,0,0,0,0,1,2,1,0,0
19562,3,2,3,3,0,1,1,0,0,0,0,0,2,1,0,0
19562,3,2,3,3,1,1,1,0,0,0,0,0,2,1,0,0
19562,3,2,1,3,0,1,0,0,0,0,1,0,3,1,0,0
19562,3,1,4,3,1,0,0,0,0,0,0,0,5,0,1,5
19562,3,1,3,3,1,1,1,0,0,0,0,0,2,1,0,0
19562,3,1,1,3,0,1,0,0,0,0,1,0,2,1,0,0
19562,3,1,2,3,0,0,0,0,0,0,0,0,7,0,0,0
19563,7,1,1,4,1,0,0,0,0,0,0,0,9,0,1,9
19563,7,1,1,4,0,0,0,0,0,0,0,0,6,0,0,0
19563,7,2,0,4,0,0,0,0,0,0,0,0,5,0,0,0
19563,7,1,3,4,0,1,0,0,0,0,1,0,2,1,0,0
19563,7,2,1,4,0,0,0,0,0,0,0,0,28,0,0,0
19563,7,1,3,4,1,0,0,0,0,0,0,0,15,0,1,15
19563,7,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0
19563,7,2,2,4,0,0,0,0,0,0,0,0,3,0,0,0
19563,7,2,2,4,1,0,0,0,0,0,0,0,2,0,1,2
19563,7,1,2,4,1,0,0,0,0,0,0,0,3,0,1,3
19563,7,1,2,4,0,0,0,0,0,0,0,0,2,0,0,0
19563,7,1,3,4,1,1,1,0,0,0,0,0,6,1,0,0
19563,7,2,3,4,0,0,0,0,0,0,0,0,13,0,0,0
19563,7,1,3,4,0,0,0,0,0,0,0,0,7,0,0,0
19563,7,2,1,4,1,0,0,0,0,0,0,0,25,0,1,25
19563,7,2,3,4,1,1,1,0,0,0,0,0,4,1,0,0
19563,7,2,3,4,1,0,0,0,0,0,0,0,48,0,1,48
19563,7,1,1,4,1,1,1,1,0,0,0,0,2,1,0,0
19563,7,2,0,4,1,0,0,0,0,0,0,0,9,0,1,9
19563,7,1,0,4,1,0,0,0,0,0,0,0,4,0,1,4
26564,3,1,1,4,0,0,0,0,0,0,0,0,10,0,0,0
26564,3,2,0,4,0,0,0,0,0,0,0,0,11,0,0,0
26564,3,2,1,4,0,1,0,0,0,0,1,0,3,1,0,0
26564,3,1,3,4,1,0,0,0,0,0,0,0,5,0,1,5
26564,3,1,0,4,1,0,0,0,0,0,0,0,2,0,1,2
26564,3,2,3,4,1,0,0,0,0,0,0,0,9,0,1,9
26564,3,2,3,4,0,1,0,0,0,0,0,1,2,1,0,0
26564,3,1,3,4,0,0,0,0,0,0,0,0,4,0,0,0
26564,3,1,0,4,0,0,0,0,0,0,0,0,3,0,0,0
26564,3,1,3,4,0,1,0,0,0,0,0,1,2,1,0,0
26564,3,1,2,4,0,0,0,0,0,0,0,0,2,0,0,0
26564,3,2,2,4,0,0,0,0,0,0,0,0,16,0,0,0
26564,3,2,1,4,1,0,0,0,0,0,0,0,2,0,1,2
26564,3,1,3,4,1,1,1,0,0,0,0,0,2,1,0,0
26564,3,2,1,4,0,0,0,0,0,0,0,0,29,0,0,0
26564,3,2,3,4,0,1,1,0,0,0,0,0,3,1,0,0
26564,3,2,3,4,0,0,0,0,0,0,0,0,44,0,0,0
43454,1,2,2,4,1,0,0,0,0,0,0,0,8,0,1,8
43454,1,2,3,4,0,0,0,0,0,0,0,0,21,0,0,0
43454,1,1,1,4,1,0,0,0,0,0,0,0,8,0,1,8
43454,1,2,0,4,1,0,0,0,0,0,0,0,6,0,1,6
43454,1,1,1,4,1,1,1,0,0,0,0,1,2,1,0,0
43454,1,1,3,4,0,0,0,0,0,0,0,0,7,0,0,0
43454,1,2,1,4,0,0,0,0,0,0,0,0,35,0,0,0
43454,1,1,0,4,1,0,0,0,0,0,0,0,4,0,1,4
43454,1,1,1,4,0,0,0,0,0,0,0,0,7,0,0,0
43454,1,2,3,4,0,1,0,0,1,0,0,1,2,1,0,0
43454,1,2,2,4,1,1,1,0,0,0,0,0,2,1,0,0
43454,1,2,3,4,0,1,0,0,0,0,1,0,2,1,0,0
43454,1,1,3,4,1,0,0,0,0,0,0,0,10,0,1,10
43454,1,2,3,4,1,0,0,0,0,0,0,0,39,0,1,39
43454,1,2,1,4,1,0,0,0,0,0,0,0,15,0,1,15
43454,1,2,3,4,0,1,0,0,0,0,0,1,2,1,0,0
43454,1,2,2,4,0,0,0,0,0,0,0,0,2,0,0,0
43454,1,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0
43454,1,2,0,4,0,0,0,0,0,0,0,0,4,0,0,0
43454,1,1,1,4,0,1,0,0,0,0,1,0,2,1,0,0
44258,4,1,0,4,1,0,0,0,0,0,0,0,19,0,1,19
44258,4,1,2,4,1,0,0,0,0,0,0,0,11,0,1,11
44258,4,1,1,4,1,0,0,0,0,0,0,0,74,0,1,74
44258,4,1,3,4,1,1,0,0,0,0,1,0,9,1,0,0
44258,4,2,1,4,0,1,0,0,0,0,1,0,2,1,0,0
44258,4,2,3,4,0,0,0,0,0,0,0,0,5,0,0,0
44258,4,1,1,4,0,0,0,0,0,0,0,0,39,0,0,0
44258,4,1,3,4,1,1,1,1,0,0,0,0,2,1,0,0
44258,4,2,1,4,1,0,0,0,0,0,0,0,20,0,1,20
44258,4,1,3,4,1,1,1,0,0,0,0,0,16,1,0,0
44258,4,2,1,4,0,0,0,0,0,0,0,0,6,0,0,0
44258,4,1,3,4,0,1,0,0,0,0,1,0,6,1,0,0
44258,4,1,1,4,0,1,1,1,0,0,0,0,2,1,0,0
44258,4,1,1,4,1,1,0,0,0,0,1,0,2,1,0,0
44258,4,1,3,4,0,1,0,0,0,0,0,1,2,1,0,0
44258,4,1,4,4,1,0,0,0,0,0,0,0,2,0,1,2
44258,4,2,2,4,1,0,0,0,0,0,0,0,3,0,1,3
44258,4,2,0,4,1,0,0,0,0,0,0,0,2,0,1,2
44258,4,1,0,4,0,1,0,0,0,0,1,0,4,1,0,0
44258,4,1,5,4,0,0,0,0,0,0,0,0,2,0,0,0
44258,4,2,3,4,1,0,0,0,0,0,0,0,35,0,1,35
44258,4,1,3,4,0,0,0,0,0,0,0,0,32,0,0,0
44258,4,2,1,4,1,1,0,0,0,0,1,0,2,1,0,0
44258,4,1,0,4,1,1,0,0,0,0,1,0,3,1,0,0
44258,4,2,3,4,1,1,1,0,0,0,0,0,4,1,0,0
44258,4,1,3,4,0,1,0,0,0,0,1,1,2,1,0,0
44258,4,2,2,4,0,0,0,0,0,0,0,0,3,0,0,0
44258,4,1,3,4,1,1,1,0,0,0,0,1,2,1,0,0
44258,4,1,2,4,1,1,1,0,0,0,0,0,3,1,0,0
44258,4,1,3,4,1,0,0,0,0,0,0,0,102,0,1,102
44258,4,2,3,4,0,1,0,0,0,0,1,0,2,1,0,0
44258,4,1,1,4,0,1,0,0,0,0,0,1,9,1,0,0
44258,4,1,3,4,0,1,1,0,0,0,0,0,2,1,0,0
44258,4,1,3,4,0,1,0,0,1,0,0,0,2,1,0,0
44258,4,2,3,4,1,1,0,0,0,0,1,0,3,1,0,0
44258,4,1,3,4,1,1,0,0,0,0,0,1,3,1,0,0
44258,4,1,0,4,1,1,1,0,0,0,0,0,4,1,0,0
44258,4,1,1,4,0,1,0,0,0,0,1,0,10,1,0,0
44258,4,1,0,4,0,0,0,0,0,0,0,0,12,0,0,0
44258,4,1,2,4,0,0,0,0,0,0,0,0,6,0,0,0
44258,4,2,3,4,1,1,1,0,0,0,1,0,2,1,0,0
97039,3,1,1,4,0,0,0,0,0,0,0,0,19,0,0,0
97039,3,2,2,4,1,0,0,0,0,0,0,0,3,0,1,3
97039,3,2,1,4,0,1,0,0,1,0,0,0,2,1,0,0
97039,3,2,3,4,0,1,0,0,0,0,0,1,5,1,0,0
97039,3,2,1,4,0,0,0,0,0,0,0,0,37,0,0,0
97039,3,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0
97039,3,1,0,4,0,1,0,0,0,0,0,1,2,1,0,0
97039,3,2,0,4,0,0,0,0,0,0,0,0,10,0,0,0
97039,3,2,1,4,1,0,0,0,0,0,0,0,6,0,1,6
97039,3,2,2,4,0,1,0,0,0,0,0,1,3,1,0,0
97039,3,1,1,4,0,1,0,0,0,0,0,1,2,1,0,0
97039,3,1,2,4,0,0,0,0,0,0,0,0,7,0,0,0
97039,3,2,2,4,0,0,0,0,0,0,0,0,22,0,0,0
97039,3,2,3,4,0,0,0,0,0,0,0,0,54,0,0,0
97039,3,1,3,4,0,0,0,0,0,0,0,0,9,0,0,0
97039,3,2,4,4,0,0,0,0,0,0,0,0,3,0,0,0
97039,3,2,3,4,0,1,1,1,0,0,0,0,2,1,0,0
97039,3,2,1,4,0,1,0,0,0,0,0,1,4,1,0,0
97039,3,2,3,4,1,0,0,0,0,0,0,0,21,0,1,21
97039,3,1,1,4,1,0,0,0,0,0,0,0,3,0,1,3
97039,3,1,3,4,1,0,0,0,0,0,0,0,7,0,1,7
97039,3,2,0,4,1,0,0,0,0,0,0,0,2,0,1,2
100220,3,1,1,4,1,0,0,0,0,0,0,0,25,0,1,25
100220,3,2,3,4,1,1,0,0,0,0,1,0,2,1,0,0
100220,3,2,2,4,0,0,0,0,0,0,0,0,6,0,0,0
100220,3,2,3,4,1,0,0,0,0,0,0,0,41,0,1,41
100220,3,1,2,4,0,0,0,0,0,0,0,0,6,0,0,0
100220,3,2,1,4,0,0,0,0,0,0,0,0,29,0,0,0
100220,3,2,2,4,1,0,0,0,0,0,0,0,4,0,1,4
100220,3,2,3,4,1,1,1,0,0,0,0,0,3,1,0,0
100220,3,1,3,4,0,0,0,0,0,0,0,0,22,0,0,0
100220,3,2,3,4,0,0,0,0,0,0,0,0,16,0,0,0
100220,3,1,0,4,1,0,0,0,0,0,0,0,11,0,1,11
100220,3,1,2,4,1,0,0,0,0,0,0,0,3,0,1,3
100220,3,1,3,4,1,1,1,0,0,0,0,0,3,1,0,0
100220,3,1,3,4,1,0,0,0,0,0,0,0,59,0,1,59
100220,3,2,0,4,1,0,0,0,0,0,0,0,10,0,1,10
100220,3,2,1,4,1,0,0,0,0,0,0,0,13,0,1,13
100220,3,1,1,4,0,1,0,0,0,0,1,0,2,1,0,0
100220,3,1,0,4,0,0,0,0,0,0,0,0,9,0,0,0
100220,3,1,2,4,1,1,1,0,0,0,0,0,2,1,0,0
100220,3,2,0,4,0,0,0,0,0,0,0,0,4,0,0,0
100220,3,1,1,4,0,0,0,0,0,0,0,0,28,0,0,0
107438,3,1,1,2,0,0,0,0,0,0,0,0,18,0,0,0
107438,3,1,3,2,1,0,0,0,0,0,0,0,14,0,1,14
107438,3,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0
107438,3,2,2,2,1,0,0,0,0,0,0,0,4,0,1,4
107438,3,1,1,2,1,1,0,0,0,0,0,1,3,1,0,0
107438,3,1,1,2,1,1,0,0,0,0,1,0,2,1,0,0
